pybullet build time: Nov 28 2023 23:45:17
[train] phase=4 algo=ppo n_envs=8 steps=2,000,000 frame_stack=3 -> runs/phase4_descend_jitter2.5x
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
pybullet build time: Nov 28 2023 23:45:17
[train] warm-starting from runs/phase3_ppo_best/model.zip
[train] airspace-height anneal 0.0 -> 1.0 over 50% of training (Task 1b descend-only)
Logging to runs/phase4_descend_jitter2.5x/tb/PPO_2
--------------------------------------
| manipularl/             |          |
|    explained_variance   | 0.525      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.08       |
|    n_updates            | 15680      |
|    policy_gradient_loss | -0.0736    |
|    std                  | 5.44       |
|    value_loss           | 4.55       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 0.967     |
|    collision_rate       | 0.81      |
|    grasp_failure_rate   | 0.888     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 12.3      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 47.4      |
|    ep_rew_mean          | -7.98     |
| time/                   |           |
|    fps                  | 506       |
|    iterations           | 236       |
|    time_elapsed         | 1908      |
|    total_timesteps      | 966656    |
| train/                  |           |
|    approx_kl            | 0.2292172 |
|    clip_fraction        | 0.481     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.2     |
|    explained_variance   | 0.205     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.724     |
|    n_updates            | 15690     |
|    policy_gradient_loss | -0.0764   |
|    std                  | 5.45      |
|    value_loss           | 3.9       |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.971      |
|    collision_rate       | 0.8        |
|    grasp_failure_rate   | 0.851      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 12.6       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 46.8       |
|    ep_rew_mean          | -8.42      |
| time/                   |            |
|    fps                  | 506        |
|    iterations           | 237        |
|    time_elapsed         | 1914       |
|    total_timesteps      | 970752     |
| train/                  |            |
|    approx_kl            | 0.33053413 |
|    clip_fraction        | 0.51       |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.2      |
|    explained_variance   | 0.282      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.741      |
|    n_updates            | 15700      |
|    policy_gradient_loss | -0.0768    |
|    std                  | 5.47       |
|    value_loss           | 3.8        |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.975      |
|    collision_rate       | 0.83       |
|    grasp_failure_rate   | 0.802      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.7       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 43.3       |
|    ep_rew_mean          | -9.08      |
| time/                   |            |
|    fps                  | 507        |
|    iterations           | 238        |
|    time_elapsed         | 1922       |
|    total_timesteps      | 974848     |
| train/                  |            |
|    approx_kl            | 0.22821772 |
|    clip_fraction        | 0.478      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.2      |
|    explained_variance   | 0.218      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.796      |
|    n_updates            | 15710      |
|    policy_gradient_loss | -0.0824    |
|    std                  | 5.48       |
|    value_loss           | 3.93       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.979      |
|    collision_rate       | 0.81       |
|    grasp_failure_rate   | 0.847      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 12.2       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 46.6       |
|    ep_rew_mean          | -8.71      |
| time/                   |            |
|    fps                  | 507        |
|    iterations           | 239        |
|    time_elapsed         | 1928       |
|    total_timesteps      | 978944     |
| train/                  |            |
|    approx_kl            | 0.19325374 |
|    clip_fraction        | 0.474      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.2      |
|    explained_variance   | 0.238      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.9        |
|    n_updates            | 15720      |
|    policy_gradient_loss | -0.0742    |
|    std                  | 5.49       |
|    value_loss           | 6.62       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.983      |
|    collision_rate       | 0.82       |
|    grasp_failure_rate   | 0.84       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.4       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 42.4       |
|    ep_rew_mean          | -8.08      |
| time/                   |            |
|    fps                  | 507        |
|    iterations           | 240        |
|    time_elapsed         | 1935       |
|    total_timesteps      | 983040     |
| train/                  |            |
|    approx_kl            | 0.19037983 |
|    clip_fraction        | 0.469      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.2      |
|    explained_variance   | 0.323      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.16       |
|    n_updates            | 15730      |
|    policy_gradient_loss | -0.0767    |
|    std                  | 5.5        |
|    value_loss           | 5.05       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 0.987     |
|    collision_rate       | 0.82      |
|    grasp_failure_rate   | 0.832     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 11.1      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 43.5      |
|    ep_rew_mean          | -8.62     |
| time/                   |           |
|    fps                  | 508       |
|    iterations           | 241       |
|    time_elapsed         | 1942      |
|    total_timesteps      | 987136    |
| train/                  |           |
|    approx_kl            | 0.2134393 |
|    clip_fraction        | 0.493     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.2     |
|    explained_variance   | 0.413     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.819     |
|    n_updates            | 15740     |
|    policy_gradient_loss | -0.0743   |
|    std                  | 5.51      |
|    value_loss           | 4.27      |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.991      |
|    collision_rate       | 0.83       |
|    grasp_failure_rate   | 0.888      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.1       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 41.4       |
|    ep_rew_mean          | -7.16      |
| time/                   |            |
|    fps                  | 508        |
|    iterations           | 242        |
|    time_elapsed         | 1949       |
|    total_timesteps      | 991232     |
| train/                  |            |
|    approx_kl            | 0.15729605 |
|    clip_fraction        | 0.427      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.2      |
|    explained_variance   | 0.414      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.22       |
|    n_updates            | 15750      |
|    policy_gradient_loss | -0.0705    |
|    std                  | 5.52       |
|    value_loss           | 5.24       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.995      |
|    collision_rate       | 0.8        |
|    grasp_failure_rate   | 0.911      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 12.4       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 43.8       |
|    ep_rew_mean          | -7.8       |
| time/                   |            |
|    fps                  | 508        |
|    iterations           | 243        |
|    time_elapsed         | 1956       |
|    total_timesteps      | 995328     |
| train/                  |            |
|    approx_kl            | 0.25764894 |
|    clip_fraction        | 0.509      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.2      |
|    explained_variance   | 0.261      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.8        |
|    n_updates            | 15760      |
|    policy_gradient_loss | -0.0836    |
|    std                  | 5.55       |
|    value_loss           | 3.89       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 0.999      |
|    collision_rate       | 0.77       |
|    grasp_failure_rate   | 0.867      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 9.85       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 48         |
|    ep_rew_mean          | -8.84      |
| time/                   |            |
|    fps                  | 509        |
|    iterations           | 244        |
|    time_elapsed         | 1963       |
|    total_timesteps      | 999424     |
| train/                  |            |
|    approx_kl            | 0.22838563 |
|    clip_fraction        | 0.521      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.241      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.784      |
|    n_updates            | 15770      |
|    policy_gradient_loss | -0.0734    |
|    std                  | 5.56       |
|    value_loss           | 3.53       |
----------------------------------------
Eval num_timesteps=1000000, episode_reward=-7.08 +/- 6.00
Episode length: 40.35 +/- 50.98
---------------------------------------
| eval/                   |           |
|    mean_ep_length       | 40.4      |
|    mean_reward          | -7.08     |
| manipularl/             |           |
|    airspace_height_frac | 1         |
|    collision_rate       | 0.77      |
|    grasp_failure_rate   | 0.858     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 9.54      |
|    success_rate         | 0         |
| time/                   |           |
|    total_timesteps      | 1000000   |
| train/                  |           |
|    approx_kl            | 0.2318089 |
|    clip_fraction        | 0.502     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.3     |
|    explained_variance   | 0.368     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.82      |
|    n_updates            | 15780     |
|    policy_gradient_loss | -0.0783   |
|    std                  | 5.57      |
|    value_loss           | 3.89      |
---------------------------------------
New best mean reward!
--------------------------------------
| manipularl/             |          |
|    airspace_height_frac | 1        |
|    collision_rate       | 0.82     |
|    grasp_failure_rate   | 0.859    |
|    insert_depth_mean    | 0        |
|    insert_tilt_deg_mean | 10.5     |
|    success_rate         | 0        |
| rollout/                |          |
|    ep_len_mean          | 45.1     |
|    ep_rew_mean          | -7.77    |
| time/                   |          |
|    fps                  | 508      |
|    iterations           | 245      |
|    time_elapsed         | 1974     |
|    total_timesteps      | 1003520  |
--------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.84       |
|    grasp_failure_rate   | 0.856      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11         |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 43.8       |
|    ep_rew_mean          | -8.84      |
| time/                   |            |
|    fps                  | 508        |
|    iterations           | 246        |
|    time_elapsed         | 1981       |
|    total_timesteps      | 1007616    |
| train/                  |            |
|    approx_kl            | 0.31367093 |
|    clip_fraction        | 0.538      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.263      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.68       |
|    n_updates            | 15790      |
|    policy_gradient_loss | -0.0846    |
|    std                  | 5.6        |
|    value_loss           | 3.23       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.83       |
|    grasp_failure_rate   | 0.84       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.5       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 46.3       |
|    ep_rew_mean          | -9         |
| time/                   |            |
|    fps                  | 508        |
|    iterations           | 247        |
|    time_elapsed         | 1989       |
|    total_timesteps      | 1011712    |
| train/                  |            |
|    approx_kl            | 0.23445827 |
|    clip_fraction        | 0.486      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.39       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.16       |
|    n_updates            | 15800      |
|    policy_gradient_loss | -0.081     |
|    std                  | 5.61       |
|    value_loss           | 4.63       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.72       |
|    grasp_failure_rate   | 0.863      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.3       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 58.8       |
|    ep_rew_mean          | -10.9      |
| time/                   |            |
|    fps                  | 508        |
|    iterations           | 248        |
|    time_elapsed         | 1996       |
|    total_timesteps      | 1015808    |
| train/                  |            |
|    approx_kl            | 0.21597537 |
|    clip_fraction        | 0.463      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.392      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.964      |
|    n_updates            | 15810      |
|    policy_gradient_loss | -0.0727    |
|    std                  | 5.62       |
|    value_loss           | 3.94       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.78       |
|    grasp_failure_rate   | 0.85       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.4       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 47         |
|    ep_rew_mean          | -8.99      |
| time/                   |            |
|    fps                  | 508        |
|    iterations           | 249        |
|    time_elapsed         | 2003       |
|    total_timesteps      | 1019904    |
| train/                  |            |
|    approx_kl            | 0.15759116 |
|    clip_fraction        | 0.44       |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.504      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.55       |
|    n_updates            | 15820      |
|    policy_gradient_loss | -0.0711    |
|    std                  | 5.63       |
|    value_loss           | 6.19       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 1         |
|    collision_rate       | 0.75      |
|    grasp_failure_rate   | 0.885     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 9.83      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 52.7      |
|    ep_rew_mean          | -8.82     |
| time/                   |           |
|    fps                  | 509       |
|    iterations           | 250       |
|    time_elapsed         | 2010      |
|    total_timesteps      | 1024000   |
| train/                  |           |
|    approx_kl            | 0.2221846 |
|    clip_fraction        | 0.492     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.3     |
|    explained_variance   | 0.54      |
|    learning_rate        | 0.0003    |
|    loss                 | 1.19      |
|    n_updates            | 15830     |
|    policy_gradient_loss | -0.0788   |
|    std                  | 5.64      |
|    value_loss           | 4.85      |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.73       |
|    grasp_failure_rate   | 0.902      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 9.52       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 53.7       |
|    ep_rew_mean          | -8.51      |
| time/                   |            |
|    fps                  | 509        |
|    iterations           | 251        |
|    time_elapsed         | 2017       |
|    total_timesteps      | 1028096    |
| train/                  |            |
|    approx_kl            | 0.23966417 |
|    clip_fraction        | 0.502      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.463      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.55       |
|    n_updates            | 15840      |
|    policy_gradient_loss | -0.0763    |
|    std                  | 5.65       |
|    value_loss           | 3.14       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 1         |
|    collision_rate       | 0.71      |
|    grasp_failure_rate   | 0.888     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 10.7      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 56.5      |
|    ep_rew_mean          | -9.48     |
| time/                   |           |
|    fps                  | 509       |
|    iterations           | 252       |
|    time_elapsed         | 2024      |
|    total_timesteps      | 1032192   |
| train/                  |           |
|    approx_kl            | 0.2869249 |
|    clip_fraction        | 0.526     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.3     |
|    explained_variance   | 0.484     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.701     |
|    n_updates            | 15850     |
|    policy_gradient_loss | -0.0736   |
|    std                  | 5.66      |
|    value_loss           | 3.35      |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.79       |
|    grasp_failure_rate   | 0.859      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.9       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 50.8       |
|    ep_rew_mean          | -9.89      |
| time/                   |            |
|    fps                  | 509        |
|    iterations           | 253        |
|    time_elapsed         | 2031       |
|    total_timesteps      | 1036288    |
| train/                  |            |
|    approx_kl            | 0.25183827 |
|    clip_fraction        | 0.521      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.496      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.518      |
|    n_updates            | 15860      |
|    policy_gradient_loss | -0.0722    |
|    std                  | 5.67       |
|    value_loss           | 2.88       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.75       |
|    grasp_failure_rate   | 0.869      |
|    insert_depth_mean    | 0.000635   |
|    insert_tilt_deg_mean | 10.3       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 53.1       |
|    ep_rew_mean          | -9.49      |
| time/                   |            |
|    fps                  | 510        |
|    iterations           | 254        |
|    time_elapsed         | 2038       |
|    total_timesteps      | 1040384    |
| train/                  |            |
|    approx_kl            | 0.13833246 |
|    clip_fraction        | 0.437      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.41       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.49       |
|    n_updates            | 15870      |
|    policy_gradient_loss | -0.0644    |
|    std                  | 5.67       |
|    value_loss           | 6.08       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.73       |
|    grasp_failure_rate   | 0.868      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.5       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 56.5       |
|    ep_rew_mean          | -9.52      |
| time/                   |            |
|    fps                  | 510        |
|    iterations           | 255        |
|    time_elapsed         | 2045       |
|    total_timesteps      | 1044480    |
| train/                  |            |
|    approx_kl            | 0.25017917 |
|    clip_fraction        | 0.48       |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.46       |
|    learning_rate        | 0.0003     |
|    loss                 | 1.04       |
|    n_updates            | 15880      |
|    policy_gradient_loss | -0.0788    |
|    std                  | 5.68       |
|    value_loss           | 4.46       |
----------------------------------------
--------------------------------------
| manipularl/             |          |
|    airspace_height_frac | 1        |
|    collision_rate       | 0.76     |
|    grasp_failure_rate   | 0.843    |
|    insert_depth_mean    | 0        |
|    insert_tilt_deg_mean | 9.2      |
|    success_rate         | 0        |
| rollout/                |          |
|    ep_len_mean          | 54.3     |
|    ep_rew_mean          | -9.56    |
| time/                   |          |
|    fps                  | 510      |
|    iterations           | 256      |
|    time_elapsed         | 2052     |
|    total_timesteps      | 1048576  |
| train/                  |          |
|    approx_kl            | 0.206617 |
|    clip_fraction        | 0.502    |
|    clip_range           | 0.2      |
|    entropy_loss         | -18.3    |
|    explained_variance   | 0.486    |
|    learning_rate        | 0.0003   |
|    loss                 | 0.768    |
|    n_updates            | 15890    |
|    policy_gradient_loss | -0.0712  |
|    std                  | 5.69     |
|    value_loss           | 3.71     |
--------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.84       |
|    grasp_failure_rate   | 0.818      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 9.89       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 42.2       |
|    ep_rew_mean          | -7.85      |
| time/                   |            |
|    fps                  | 510        |
|    iterations           | 257        |
|    time_elapsed         | 2060       |
|    total_timesteps      | 1052672    |
| train/                  |            |
|    approx_kl            | 0.18517907 |
|    clip_fraction        | 0.459      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.454      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.2        |
|    n_updates            | 15900      |
|    policy_gradient_loss | -0.0586    |
|    std                  | 5.7        |
|    value_loss           | 6.85       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.75       |
|    grasp_failure_rate   | 0.877      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.6       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 52.3       |
|    ep_rew_mean          | -8.69      |
| time/                   |            |
|    fps                  | 511        |
|    iterations           | 258        |
|    time_elapsed         | 2066       |
|    total_timesteps      | 1056768    |
| train/                  |            |
|    approx_kl            | 0.21574065 |
|    clip_fraction        | 0.487      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.3      |
|    explained_variance   | 0.52       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.676      |
|    n_updates            | 15910      |
|    policy_gradient_loss | -0.076     |
|    std                  | 5.72       |
|    value_loss           | 3.4        |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.75       |
|    grasp_failure_rate   | 0.91       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 9.25       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 51.3       |
|    ep_rew_mean          | -8.95      |
| time/                   |            |
|    fps                  | 511        |
|    iterations           | 259        |
|    time_elapsed         | 2074       |
|    total_timesteps      | 1060864    |
| train/                  |            |
|    approx_kl            | 0.15634966 |
|    clip_fraction        | 0.442      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.52       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.811      |
|    n_updates            | 15920      |
|    policy_gradient_loss | -0.0615    |
|    std                  | 5.73       |
|    value_loss           | 4.02       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.76       |
|    grasp_failure_rate   | 0.87       |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.7       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 52.5       |
|    ep_rew_mean          | -8.69      |
| time/                   |            |
|    fps                  | 511        |
|    iterations           | 260        |
|    time_elapsed         | 2082       |
|    total_timesteps      | 1064960    |
| train/                  |            |
|    approx_kl            | 0.18939945 |
|    clip_fraction        | 0.474      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.438      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.985      |
|    n_updates            | 15930      |
|    policy_gradient_loss | -0.0714    |
|    std                  | 5.74       |
|    value_loss           | 4.4        |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.74       |
|    grasp_failure_rate   | 0.915      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11.4       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 59.5       |
|    ep_rew_mean          | -9.66      |
| time/                   |            |
|    fps                  | 511        |
|    iterations           | 261        |
|    time_elapsed         | 2088       |
|    total_timesteps      | 1069056    |
| train/                  |            |
|    approx_kl            | 0.23022664 |
|    clip_fraction        | 0.503      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.375      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.786      |
|    n_updates            | 15940      |
|    policy_gradient_loss | -0.0762    |
|    std                  | 5.74       |
|    value_loss           | 3.63       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.73       |
|    grasp_failure_rate   | 0.912      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 11         |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 62.1       |
|    ep_rew_mean          | -9.91      |
| time/                   |            |
|    fps                  | 511        |
|    iterations           | 262        |
|    time_elapsed         | 2096       |
|    total_timesteps      | 1073152    |
| train/                  |            |
|    approx_kl            | 0.19964951 |
|    clip_fraction        | 0.492      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.506      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.641      |
|    n_updates            | 15950      |
|    policy_gradient_loss | -0.0741    |
|    std                  | 5.76       |
|    value_loss           | 3.35       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.7        |
|    grasp_failure_rate   | 0.872      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 9.44       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 62.5       |
|    ep_rew_mean          | -10        |
| time/                   |            |
|    fps                  | 512        |
|    iterations           | 263        |
|    time_elapsed         | 2102       |
|    total_timesteps      | 1077248    |
| train/                  |            |
|    approx_kl            | 0.24284782 |
|    clip_fraction        | 0.508      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.486      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.555      |
|    n_updates            | 15960      |
|    policy_gradient_loss | -0.0779    |
|    std                  | 5.77       |
|    value_loss           | 3.16       |
----------------------------------------
---------------------------------------
| manipularl/             |           |
|    airspace_height_frac | 1         |
|    collision_rate       | 0.73      |
|    grasp_failure_rate   | 0.885     |
|    insert_depth_mean    | 0         |
|    insert_tilt_deg_mean | 10.1      |
|    success_rate         | 0         |
| rollout/                |           |
|    ep_len_mean          | 52.7      |
|    ep_rew_mean          | -8.82     |
| time/                   |           |
|    fps                  | 512       |
|    iterations           | 264       |
|    time_elapsed         | 2110      |
|    total_timesteps      | 1081344   |
| train/                  |           |
|    approx_kl            | 0.2413692 |
|    clip_fraction        | 0.508     |
|    clip_range           | 0.2       |
|    entropy_loss         | -18.4     |
|    explained_variance   | 0.567     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.598     |
|    n_updates            | 15970     |
|    policy_gradient_loss | -0.0758   |
|    std                  | 5.78      |
|    value_loss           | 3.08      |
---------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.74       |
|    grasp_failure_rate   | 0.916      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.3       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 54.1       |
|    ep_rew_mean          | -8.54      |
| time/                   |            |
|    fps                  | 512        |
|    iterations           | 265        |
|    time_elapsed         | 2117       |
|    total_timesteps      | 1085440    |
| train/                  |            |
|    approx_kl            | 0.22443213 |
|    clip_fraction        | 0.494      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.528      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.77       |
|    n_updates            | 15980      |
|    policy_gradient_loss | -0.0732    |
|    std                  | 5.79       |
|    value_loss           | 3.78       |
----------------------------------------
----------------------------------------
| manipularl/             |            |
|    airspace_height_frac | 1          |
|    collision_rate       | 0.8        |
|    grasp_failure_rate   | 0.828      |
|    insert_depth_mean    | 0          |
|    insert_tilt_deg_mean | 10.8       |
|    success_rate         | 0          |
| rollout/                |            |
|    ep_len_mean          | 51.5       |
|    ep_rew_mean          | -8.75      |
| time/                   |            |
|    fps                  | 512        |
|    iterations           | 266        |
|    time_elapsed         | 2124       |
|    total_timesteps      | 1089536    |
| train/                  |            |
|    approx_kl            | 0.29076898 |
|    clip_fraction        | 0.539      |
|    clip_range           | 0.2        |
|    entropy_loss         | -18.4      |
|    explained_variance   | 0.543      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.486      |
|    n_updates            | 15990      |
